id,city,country,region,short_description,latitude,longitude,avg_temp_monthly,ideal_durations,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,budget_level_num,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,ideal_durations_list,duration_day_trip,duration_weekend,duration_short_trip,duration_one_week,duration_long_trip,cluster,PCA1,PCA2,cluster_name
4bea1fd4-279e-4e2b-a602-f408dbce9017,St Petersburg,Russia,asia,"Grand palaces and winding canals create an enchanting atmosphere, where every corner reveals rich history and artistic treasures.",59.9606739,30.1586551,"{""1"":{""avg"":-4.5,""max"":-2,""min"":-6.9},""2"":{""avg"":-3.3,""max"":-0.7,""min"":-5.6},""3"":{""avg"":0.3,""max"":3.9,""min"":-2.7},""4"":{""avg"":5.2,""max"":9.6,""min"":1.6},""5"":{""avg"":11.8,""max"":16.8,""min"":7.3},""6"":{""avg"":17.2,""max"":21.9,""min"":12.8},""7"":{""avg"":18.6,""max"":23,""min"":14.9},""8"":{""avg"":17.7,""max"":22.4,""min"":14.1},""9"":{""avg"":13,""max"":17,""min"":9.9},""10"":{""avg"":6.4,""max"":9.3,""min"":4.3},""11"":{""avg"":1.5,""max"":3.4,""min"":-0.1},""12"":{""avg"":-2,""max"":0,""min"":-3.9}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,5,2,3,1,4,4,3,5,2,2,-4.5,-3.3,0.3,5.2,11.8,17.2,18.6,17.7,13.0,6.4,1.5,-2.0,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,1,3.1094343864661296,-0.5928540919201771,Miejskie i kulturowe
e10d6c97-8c49-40ca-a97e-231b750532aa,Caye Caulker,Belize,north_america,"Charming sandy streets, vibrant Caribbean colors, and a laid-back vibe invite you to unwind and soak up the island's easygoing atmosphere.",17.7395148,-88.0336867,"{""1"":{""avg"":24.6,""max"":28.5,""min"":21.3},""2"":{""avg"":25.6,""max"":29.2,""min"":22.3},""3"":{""avg"":26.8,""max"":30.4,""min"":23.4},""4"":{""avg"":28.1,""max"":31.6,""min"":24.6},""5"":{""avg"":29,""max"":32.3,""min"":25.8},""6"":{""avg"":29,""max"":32.3,""min"":25.9},""7"":{""avg"":29,""max"":31.9,""min"":25.7},""8"":{""avg"":29,""max"":32.2,""min"":25.3},""9"":{""avg"":28.8,""max"":32.2,""min"":25},""10"":{""avg"":27.6,""max"":31.4,""min"":24.1},""11"":{""avg"":26.2,""max"":29.8,""min"":22.6},""12"":{""avg"":25.2,""max"":28.6,""min"":21.3}}","[""Short trip"",""Weekend""]",Budget,3,4,4,4,3,4,3,2,4,1,24.6,25.6,26.8,28.1,29.0,29.0,29.0,29.0,28.8,27.6,26.2,25.2,"['Short trip', 'Weekend']",0,1,1,0,0,3,-1.7441240459355611,0.9055814420101207,"Plaże, natura i relaks"
b4e893fc-27d3-47c4-be88-098db36c1cb7,Fort Lauderdale,United States,north_america,"Palm-lined beaches and vibrant nightlife create an inviting atmosphere, where the gentle ocean breeze and warm sun make relaxation effortless.",26.1223084,-80.1433786,"{""1"":{""avg"":20.4,""max"":24.5,""min"":16.3},""2"":{""avg"":22.3,""max"":26.1,""min"":18.8},""3"":{""avg"":23.4,""max"":27.4,""min"":19.7},""4"":{""avg"":25.4,""max"":28.9,""min"":22.1},""5"":{""avg"":26.7,""max"":30.2,""min"":23.6},""6"":{""avg"":28.1,""max"":31.6,""min"":25},""7"":{""avg"":29,""max"":32.5,""min"":25.9},""8"":{""avg"":29.1,""max"":32.5,""min"":25.9},""9"":{""avg"":28.3,""max"":31.8,""min"":25.2},""10"":{""avg"":26.9,""max"":30.1,""min"":24},""11"":{""avg"":24.4,""max"":27.7,""min"":21.2},""12"":{""avg"":22.4,""max"":26,""min"":19}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3,3,3,5,4,4,4,4,2,2,20.4,22.3,23.4,25.4,26.7,28.1,29.0,29.1,28.3,26.9,24.4,22.4,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,3,0.9888109964753502,2.5320181382044993,"Plaże, natura i relaks"
0bd0743b-8e3c-49d4-8024-bd412f9732fa,Abu Dhabi,United Arab Emirates,middle_east,"Modern skyscrapers meet serene desert landscapes, offering a blend of luxury and tradition with vibrant souks and stunning coastal views.",24.4538352,54.3774014,"{""1"":{""avg"":20.5,""max"":24.6,""min"":16.8},""2"":{""avg"":21.6,""max"":26.2,""min"":17.8},""3"":{""avg"":24.6,""max"":30,""min"":20.4},""4"":{""avg"":28.5,""max"":34.4,""min"":24},""5"":{""avg"":32.5,""max"":38.9,""min"":27.6},""6"":{""avg"":34.9,""max"":41.3,""min"":30.5},""7"":{""avg"":36.8,""max"":42.7,""min"":32.6},""8"":{""avg"":36.5,""max"":42.7,""min"":32.6},""9"":{""avg"":34.4,""max"":40.4,""min"":30.3},""10"":{""avg"":31.2,""max"":35.9,""min"":27.2},""11"":{""avg"":26.9,""max"":31,""min"":22.9},""12"":{""avg"":22.6,""max"":26.6,""min"":18.8}}","[""Short trip"",""One week""]",Luxury,4,3,3,4,3,4,4,5,2,3,20.5,21.6,24.6,28.5,32.5,34.9,36.8,36.5,34.4,31.2,26.9,22.6,"['Short trip', 'One week']",0,0,1,1,0,1,1.521962926152116,1.6609942180354895,Miejskie i kulturowe
88216c54-79d7-4a01-92ed-307521f5e34a,Casablanca,Morocco,africa,"Vibrant markets, aromatic spices, and stunning architecture create an inviting atmosphere, blending modern energy with rich cultural heritage.",33.5945144,-7.6200284,"{""1"":{""avg"":14.3,""max"":19.2,""min"":8.8},""2"":{""avg"":14.9,""max"":19.6,""min"":11.1},""3"":{""avg"":16.1,""max"":19.8,""min"":11.7},""4"":{""avg"":18.2,""max"":21.5,""min"":13.9},""5"":{""avg"":20.3,""max"":24,""min"":16.2},""6"":{""avg"":22.1,""max"":25.2,""min"":18.6},""7"":{""avg"":23.9,""max"":27.4,""min"":20.9},""8"":{""avg"":24.4,""max"":27.9,""min"":21.1},""9"":{""avg"":23.2,""max"":26.8,""min"":19.8},""10"":{""avg"":21.4,""max"":25.5,""min"":17.1},""11"":{""avg"":17.7,""max"":22.4,""min"":13.2},""12"":{""avg"":15.6,""max"":20.3,""min"":10.2}}","[""Short trip"",""Weekend"",""One week""]",Budget,4,3,2,3,4,4,3,4,2,1,14.3,14.9,16.1,18.2,20.3,22.1,23.9,24.4,23.2,21.4,17.7,15.6,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,1,2.117081185831087,0.4181598359744781,Miejskie i kulturowe
06251f82-31e2-46f5-ab7d-63a93b3830eb,Meknes,Morocco,africa,Winding streets filled with the scent of spices and the sound of lively markets create a captivating and intimate experience.,33.8984131,-5.5321582,"{""1"":{""avg"":10.3,""max"":16.7,""min"":5.1},""2"":{""avg"":11.6,""max"":18.4,""min"":6.4},""3"":{""avg"":13.2,""max"":19.8,""min"":7.7},""4"":{""avg"":15.4,""max"":22,""min"":9.3},""5"":{""avg"":19.7,""max"":27.6,""min"":12.2},""6"":{""avg"":22.7,""max"":31.3,""min"":15.2},""7"":{""avg"":26.7,""max"":35.3,""min"":18.4},""8"":{""avg"":27,""max"":35.7,""min"":19.2},""9"":{""avg"":23.2,""max"":31.3,""min"":16.6},""10"":{""avg"":20.3,""max"":27,""min"":13.9},""11"":{""avg"":14.6,""max"":21.5,""min"":8.9},""12"":{""avg"":11.9,""max"":18.5,""min"":6.8}}","[""Short trip"",""Weekend""]",Budget,4,2,3,1,2,4,3,3,3,1,10.3,11.6,13.2,15.4,19.7,22.7,26.7,27.0,23.2,20.3,14.6,11.9,"['Short trip', 'Weekend']",0,1,1,0,0,2,0.6661855527070616,-1.5568740957395837,Spokojne kierunki kulturowe
8ef45676-53bf-4907-8ea1-b70c49ee8898,Gold Coast,Australia,oceania,"Endless beaches and vibrant nightlife create a lively yet laid-back vibe, with surfers and sun-seekers enjoying the warm, golden sands.",-28.0023731,153.4145987,"{""1"":{""avg"":24.6,""max"":29.1,""min"":21.9},""2"":{""avg"":24.6,""max"":29,""min"":22},""3"":{""avg"":23.7,""max"":28.3,""min"":21.3},""4"":{""avg"":21.1,""max"":26.4,""min"":18.4},""5"":{""avg"":18.4,""max"":23.8,""min"":15.5},""6"":{""avg"":16.6,""max"":21.7,""min"":12.9},""7"":{""avg"":15.8,""max"":21.5,""min"":12.1},""8"":{""avg"":16.8,""max"":22.8,""min"":12.8},""9"":{""avg"":18.5,""max"":24.2,""min"":15},""10"":{""avg"":20.5,""max"":25.6,""min"":17.1},""11"":{""avg"":22.2,""max"":27,""min"":19.1},""12"":{""avg"":23.9,""max"":28.3,""min"":20.7}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3,4,4,5,4,4,3,4,2,2,24.6,24.6,23.7,21.1,18.4,16.6,15.8,16.8,18.5,20.5,22.2,23.9,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,3,0.21662354840153383,2.188264627301457,"Plaże, natura i relaks"
72912524-0a45-40a7-8e75-2f149be0b5e1,Rarotonga,Cook Islands,oceania,"Lush green mountains meet crystal-clear lagoons, offering a tranquil escape where the gentle rhythm of island life captivates your senses.",-21.2368312,-159.7774744,"{""1"":{""avg"":26.6,""max"":29.1,""min"":23.9},""2"":{""avg"":26.8,""max"":29.7,""min"":23.9},""3"":{""avg"":26.9,""max"":30.1,""min"":23.8},""4"":{""avg"":26,""max"":29,""min"":23.1},""5"":{""avg"":24.8,""max"":27.7,""min"":22.2},""6"":{""avg"":23.6,""max"":26.8,""min"":20.6},""7"":{""avg"":22.9,""max"":26.1,""min"":20.5},""8"":{""avg"":22.7,""max"":25.9,""min"":19.9},""9"":{""avg"":23.1,""max"":26.1,""min"":20.3},""10"":{""avg"":23.4,""max"":26.6,""min"":20.5},""11"":{""avg"":24.6,""max"":27.3,""min"":21.8},""12"":{""avg"":25.7,""max"":28.5,""min"":23}}","[""Short trip"",""One week""]",Mid-range,3,4,5,5,2,3,4,2,5,2,26.6,26.8,26.9,26.0,24.8,23.6,22.9,22.7,23.1,23.4,24.6,25.7,"['Short trip', 'One week']",0,0,1,1,0,0,-3.687658949012905,1.4755198822277191,Natura i przygoda
7b82951d-8bf9-40b7-8a4f-f7c6c33a7839,Funafuti,Tuvalu,oceania,"Gentle sea breezes, vibrant sunsets, and the rhythmic sound of waves create a serene backdrop for a truly tranquil escape.",-8.5199633,179.1982548,"{""1"":{""avg"":29.2,""max"":31.8,""min"":26.2},""2"":{""avg"":28.8,""max"":31.3,""min"":25.8},""3"":{""avg"":29.2,""max"":32.2,""min"":26.6},""4"":{""avg"":29.2,""max"":32.4,""min"":26.7},""5"":{""avg"":29.3,""max"":32.6,""min"":27.1},""6"":{""avg"":29.2,""max"":32,""min"":27},""7"":{""avg"":28.9,""max"":31.6,""min"":26.6},""8"":{""avg"":28.8,""max"":31.6,""min"":26.2},""9"":{""avg"":29,""max"":31.7,""min"":26.6},""10"":{""avg"":29.1,""max"":32,""min"":26.2},""11"":{""avg"":29.2,""max"":32.2,""min"":26.4},""12"":{""avg"":29,""max"":31.8,""min"":25.8}}","[""Long trip"",""One week""]",Luxury,2,2,3,4,1,2,2,1,5,3,29.2,28.8,29.2,29.2,29.3,29.2,28.9,28.8,29.0,29.1,29.2,29.0,"['Long trip', 'One week']",0,0,0,1,1,0,-3.4621307940080293,-2.661592803906148,Natura i przygoda
495888ba-fda1-4ae8-9643-bf29a4d35783,Playa del Carmen,Mexico,north_america,"Sun-drenched beaches, vibrant nightlife, and a laid-back vibe create an inviting atmosphere perfect for both adventure and relaxation.",20.6308643,-87.0779503,"{""1"":{""avg"":24.7,""max"":29.2,""min"":20.6},""2"":{""avg"":25,""max"":29.6,""min"":20.7},""3"":{""avg"":26.4,""max"":31.7,""min"":21.9},""4"":{""avg"":27.3,""max"":32.3,""min"":22.8},""5"":{""avg"":28.7,""max"":33.4,""min"":24.9},""6"":{""avg"":28.3,""max"":32.2,""min"":25.2},""7"":{""avg"":29.1,""max"":33.2,""min"":25.3},""8"":{""avg"":28.8,""max"":33.3,""min"":24.8},""9"":{""avg"":28.2,""max"":32.7,""min"":24.4},""10"":{""avg"":27.4,""max"":31.4,""min"":24},""11"":{""avg"":26.2,""max"":30,""min"":22.9},""12"":{""avg"":25.2,""max"":29.8,""min"":21.1}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3,4,4,5,4,4,4,3,2,2,24.7,25.0,26.4,27.3,28.7,28.3,29.1,28.8,28.2,27.4,26.2,25.2,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,3,-0.27818527904795337,2.98088963322663,"Plaże, natura i relaks"
f71ebf76-ea24-4dab-b1c6-6cc7db2b1483,Sharm El Sheikh,Egypt,africa,Crystal-clear waters and vibrant coral reefs invite you to explore a world of underwater wonders while sun-drenched beaches promise pure relaxation.,27.8644422,34.295447,"{""1"":{""avg"":14.9,""max"":19.9,""min"":10.4},""2"":{""avg"":15.7,""max"":20.5,""min"":11},""3"":{""avg"":19.3,""max"":24.6,""min"":13.8},""4"":{""avg"":24.4,""max"":30.3,""min"":18.3},""5"":{""avg"":28.7,""max"":34.9,""min"":22.3},""6"":{""avg"":32.3,""max"":38.3,""min"":25.7},""7"":{""avg"":33,""max"":38.7,""min"":26.4},""8"":{""avg"":33,""max"":38.6,""min"":26.8},""9"":{""avg"":31,""max"":37,""min"":25.2},""10"":{""avg"":26.4,""max"":32.5,""min"":21.1},""11"":{""avg"":20.8,""max"":26.3,""min"":16},""12"":{""avg"":16.7,""max"":21.9,""min"":12}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3,4,4,5,4,3,4,3,3,2,14.9,15.7,19.3,24.4,28.7,32.3,33.0,33.0,31.0,26.4,20.8,16.7,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,3,-1.2093057250762873,2.4515466006448117,"Plaże, natura i relaks"
6565952d-672a-454a-9ca8-9734f890f4f8,Ayers Rock,Australia,oceania,"The vast, red desert landscape offers a profound sense of solitude, with breathtaking sunsets and the spiritual aura of ancient rock formations.",-25.3455545,131.0369615,"{""1"":{""avg"":31.1,""max"":38.4,""min"":23.8},""2"":{""avg"":30.8,""max"":38.4,""min"":22.7},""3"":{""avg"":28.3,""max"":36,""min"":21.1},""4"":{""avg"":22.2,""max"":30.2,""min"":15},""5"":{""avg"":17.1,""max"":24.3,""min"":9.3},""6"":{""avg"":13.6,""max"":20.9,""min"":5.7},""7"":{""avg"":13.6,""max"":21.7,""min"":4.6},""8"":{""avg"":17.1,""max"":24.8,""min"":6.8},""9"":{""avg"":21,""max"":28.7,""min"":11.2},""10"":{""avg"":25.2,""max"":33.3,""min"":16.2},""11"":{""avg"":26.2,""max"":35.3,""min"":19.2},""12"":{""avg"":29.8,""max"":37.6,""min"":22}}","[""Short trip"",""One week""]",Luxury,4,4,5,1,1,2,3,1,5,3,31.1,30.8,28.3,22.2,17.1,13.6,13.6,17.1,21.0,25.2,26.2,29.8,"['Short trip', 'One week']",0,0,1,1,0,0,-4.122139195297693,-2.1227305747139185,Natura i przygoda
6eadd02d-f32c-417c-bb80-d060574854dc,Moorea,French Polynesia,oceania,"Lush green mountains meet turquoise lagoons, creating a serene paradise where gentle ocean breezes and vibrant coral reefs invite endless exploration.",-17.533306,-149.8386006,"{""1"":{""avg"":26.8,""max"":30.9,""min"":22.2},""2"":{""avg"":27.2,""max"":31.2,""min"":23.1},""3"":{""avg"":27.4,""max"":31.6,""min"":24.8},""4"":{""avg"":27.2,""max"":31.2,""min"":24.7},""5"":{""avg"":26.9,""max"":30.6,""min"":23.9},""6"":{""avg"":26,""max"":29.6,""min"":22.8},""7"":{""avg"":25.5,""max"":29.2,""min"":22},""8"":{""avg"":25.3,""max"":28.9,""min"":22},""9"":{""avg"":25.7,""max"":29.2,""min"":22.2},""10"":{""avg"":26.1,""max"":29.6,""min"":22.9},""11"":{""avg"":27,""max"":30.3,""min"":23.8},""12"":{""avg"":27.3,""max"":30.9,""min"":23.7}}","[""Short trip"",""One week""]",Luxury,3,4,5,5,2,4,5,2,4,3,26.8,27.2,27.4,27.2,26.9,26.0,25.5,25.3,25.7,26.1,27.0,27.3,"['Short trip', 'One week']",0,0,1,1,0,3,-2.8340511330640195,2.9410408299963047,"Plaże, natura i relaks"
79ef5aa6-228e-4206-b00a-c78d150de33f,Salzburg,Austria,europe,"Charming cobblestone streets lead to stunning baroque architecture and cozy coffeehouses, creating a warm, inviting atmosphere that's both historic and lively.",47.7981346,13.0464806,"{""1"":{""avg"":0.8,""max"":4.5,""min"":-2.5},""2"":{""avg"":3,""max"":7.7,""min"":-0.8},""3"":{""avg"":5.7,""max"":11.6,""min"":1},""4"":{""avg"":10,""max"":15.7,""min"":4.8},""5"":{""avg"":14,""max"":19.3,""min"":9},""6"":{""avg"":19,""max"":24.7,""min"":13.7},""7"":{""avg"":20.3,""max"":25.8,""min"":15.2},""8"":{""avg"":20,""max"":25.7,""min"":15},""9"":{""avg"":15.2,""max"":20.7,""min"":10.7},""10"":{""avg"":11.1,""max"":16.2,""min"":7.1},""11"":{""avg"":5.3,""max"":9.2,""min"":2.1},""12"":{""avg"":2.2,""max"":5.5,""min"":-0.8}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,5,3,4,1,3,4,3,3,3,2,0.8,3.0,5.7,10.0,14.0,19.0,20.3,20.0,15.2,11.1,5.3,2.2,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,2,0.6155135059835892,-0.8063620697658448,Spokojne kierunki kulturowe
c0890bb0-1dc1-44ea-aaae-323f7eae6891,Turin,Italy,europe,"Strolling through elegant piazzas and baroque architecture, you'll feel the city's rich history and vibrant cultural scene come alive around you.",45.0677551,7.6824892,"{""1"":{""avg"":3.1,""max"":8,""min"":-0.7},""2"":{""avg"":5.4,""max"":10.7,""min"":1.2},""3"":{""avg"":7.8,""max"":11,""min"":5.6},""4"":{""avg"":12.6,""max"":17.8,""min"":7.6},""5"":{""avg"":15.7,""max"":20.3,""min"":11.5},""6"":{""avg"":21.4,""max"":26.5,""min"":16.4},""7"":{""avg"":24.2,""max"":29.2,""min"":19.3},""8"":{""avg"":23.4,""max"":28.6,""min"":18.9},""9"":{""avg"":19.1,""max"":24.1,""min"":14.8},""10"":{""avg"":13.9,""max"":18.4,""min"":10.2},""11"":{""avg"":7.9,""max"":12.5,""min"":4.6},""12"":{""avg"":3.1,""max"":8.5,""min"":-0.8}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,5,2,3,1,3,4,3,4,2,2,3.1,5.4,7.8,12.6,15.7,21.4,24.2,23.4,19.1,13.9,7.9,3.1,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,1,2.3000468841946096,-1.1413204050367312,Miejskie i kulturowe
7f89f78c-acd0-4474-ba0b-f5a3480265f7,Lugano,Switzerland,europe,"Nestled by a serene lake and surrounded by lush mountains, this charming spot offers a delightful blend of Swiss and Italian cultures.",46.0050102,8.9520281,"{""1"":{""avg"":3.7,""max"":8.4,""min"":1.7},""2"":{""avg"":5.9,""max"":10.4,""min"":3.1},""3"":{""avg"":8.9,""max"":13.7,""min"":5.6},""4"":{""avg"":12.6,""max"":17.4,""min"":8.7},""5"":{""avg"":16.4,""max"":20.9,""min"":12.5},""6"":{""avg"":21.4,""max"":26.1,""min"":16.9},""7"":{""avg"":23.9,""max"":28.8,""min"":19.1},""8"":{""avg"":22.9,""max"":27.9,""min"":18.5},""9"":{""avg"":18.4,""max"":23.1,""min"":14.9},""10"":{""avg"":13.6,""max"":18.1,""min"":10.9},""11"":{""avg"":7.9,""max"":12.4,""min"":6},""12"":{""avg"":4,""max"":9,""min"":2.7}}","[""Short trip"",""Weekend"",""One week""]",Luxury,3,3,5,2,3,4,4,3,4,3,3.7,5.9,8.9,12.6,16.4,21.4,23.9,22.9,18.4,13.6,7.9,4.0,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,3,-1.2362202019082782,1.077571211467178,"Plaże, natura i relaks"
d1bd5b72-0b5f-4968-98c8-c7433fc121e3,Goa,India,asia,"Golden beaches stretch endlessly alongside vibrant markets and aromatic spice-scented air, offering a perfect blend of relaxation and lively culture.",15.3004543,74.0855134,"{""1"":{""avg"":26,""max"":31.5,""min"":21},""2"":{""avg"":27,""max"":32.2,""min"":22.2},""3"":{""avg"":28.2,""max"":32.6,""min"":24.5},""4"":{""avg"":29.5,""max"":33.2,""min"":26.5},""5"":{""avg"":29.8,""max"":33.3,""min"":26.8},""6"":{""avg"":27.7,""max"":30.2,""min"":25.4},""7"":{""avg"":26.5,""max"":28.5,""min"":24.7},""8"":{""avg"":26.5,""max"":28.7,""min"":24.8},""9"":{""avg"":26.8,""max"":29.3,""min"":24.6},""10"":{""avg"":27.8,""max"":31.8,""min"":24.7},""11"":{""avg"":28.1,""max"":33,""min"":24.1},""12"":{""avg"":27.1,""max"":32.5,""min"":22.5}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4,4,3,5,5,4,3,3,3,2,26.0,27.0,28.2,29.5,29.8,27.7,26.5,26.5,26.8,27.8,28.1,27.1,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,3,0.6226184911617538,1.8837068619217223,"Plaże, natura i relaks"
c2007531-2344-4045-bc8e-c7785475829f,Islamabad,Pakistan,asia,"Serene tree-lined streets, vibrant markets, and stunning views of the Margalla Hills offer a peaceful yet dynamic experience.",33.6938118,73.0651511,"{""1"":{""avg"":10.8,""max"":16.9,""min"":5},""2"":{""avg"":14.4,""max"":20.7,""min"":8.2},""3"":{""avg"":18.7,""max"":24.6,""min"":13.2},""4"":{""avg"":24,""max"":30.3,""min"":17.9},""5"":{""avg"":28.8,""max"":34.9,""min"":21.8},""6"":{""avg"":31.3,""max"":37.5,""min"":24.7},""7"":{""avg"":29.9,""max"":34.6,""min"":25.2},""8"":{""avg"":29.4,""max"":33.9,""min"":24.9},""9"":{""avg"":28.2,""max"":33.6,""min"":23.3},""10"":{""avg"":23.5,""max"":30,""min"":17},""11"":{""avg"":16.8,""max"":23.7,""min"":11.2},""12"":{""avg"":12,""max"":19.2,""min"":5.7}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4,3,5,1,2,4,3,3,4,2,10.8,14.4,18.7,24.0,28.8,31.3,29.9,29.4,28.2,23.5,16.8,12.0,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,2,-1.042851839522103,-0.873183533150193,Spokojne kierunki kulturowe
f887e88d-fece-4030-904c-244950c2fbcc,Fortaleza,Brazil,south_america,"Golden beaches with rolling waves, bustling markets, and vibrant nightlife create an energetic blend of relaxation and excitement.",-3.7304512,-38.5217989,"{""1"":{""avg"":27.9,""max"":30.4,""min"":25.5},""2"":{""avg"":27.8,""max"":30.5,""min"":25.3},""3"":{""avg"":27.5,""max"":30.4,""min"":24.9},""4"":{""avg"":27.6,""max"":30.4,""min"":24.8},""5"":{""avg"":27.7,""max"":30.5,""min"":25},""6"":{""avg"":27.4,""max"":30.2,""min"":24.6},""7"":{""avg"":27.1,""max"":30.4,""min"":24.2},""8"":{""avg"":27.2,""max"":30.5,""min"":24.3},""9"":{""avg"":27.5,""max"":30.8,""min"":25},""10"":{""avg"":27.9,""max"":30.9,""min"":25.5},""11"":{""avg"":28.2,""max"":31.2,""min"":25.9},""12"":{""avg"":28.3,""max"":31.1,""min"":26.2}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,3,4,3,5,4,4,3,3,2,2,27.9,27.8,27.5,27.6,27.7,27.4,27.1,27.2,27.5,27.9,28.2,28.3,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,3,0.2411275624196784,1.839532399982953,"Plaże, natura i relaks"
a0ed4dcc-c815-4220-9b1b-c248ca8d7fbb,Antofagasta,Chile,south_america,"A coastal city where the desert meets the sea, offering dramatic landscapes, vibrant sunsets, and a unique blend of tranquility and adventure.",-23.6463741,-70.3980033,"{""1"":{""avg"":20.2,""max"":22.8,""min"":17.5},""2"":{""avg"":20.7,""max"":23.6,""min"":18.1},""3"":{""avg"":19.3,""max"":22.4,""min"":16.7},""4"":{""avg"":17.5,""max"":20.4,""min"":15},""5"":{""avg"":15.7,""max"":18.4,""min"":13.6},""6"":{""avg"":14.6,""max"":17.4,""min"":12.7},""7"":{""avg"":14.1,""max"":16.4,""min"":12.4},""8"":{""avg"":14.3,""max"":16.9,""min"":12.7},""9"":{""avg"":14.7,""max"":17.2,""min"":13.3},""10"":{""avg"":15.4,""max"":17.8,""min"":14.1},""11"":{""avg"":17.1,""max"":19.5,""min"":15.4},""12"":{""avg"":18.6,""max"":21,""min"":16.5}}","[""Short trip"",""Weekend""]",Mid-range,3,3,4,3,2,3,2,3,3,2,20.2,20.7,19.3,17.5,15.7,14.6,14.1,14.3,14.7,15.4,17.1,18.6,"['Short trip', 'Weekend']",0,1,1,0,0,2,-1.2285425865954767,-1.3435564104868554,Spokojne kierunki kulturowe
28ca3ed6-f676-4afa-aee0-6e51a6d14664,Bariloche,Argentina,south_america,Lakeside vistas and snow-capped mountains create a serene backdrop for outdoor adventures and cozy evenings in charming alpine-style lodges.,-41.1334781,-71.3101474,"{""1"":{""avg"":15.9,""max"":24.8,""min"":7.4},""2"":{""avg"":15.9,""max"":25,""min"":7.6},""3"":{""avg"":12.6,""max"":20.9,""min"":4.9},""4"":{""avg"":8.8,""max"":16.2,""min"":2.8},""5"":{""avg"":5.4,""max"":10.8,""min"":0.1},""6"":{""avg"":3.1,""max"":7.7,""min"":-1.1},""7"":{""avg"":2.1,""max"":6.9,""min"":-2.3},""8"":{""avg"":3.5,""max"":9.5,""min"":-1.3},""9"":{""avg"":5.5,""max"":11.9,""min"":-0.2},""10"":{""avg"":8,""max"":16.3,""min"":1.8},""11"":{""avg"":11.5,""max"":19.1,""min"":4.7},""12"":{""avg"":14.2,""max"":23.1,""min"":5.8}}","[""Short trip"",""Long trip"",""One week""]",Mid-range,3,5,5,2,3,4,3,3,4,2,15.9,15.9,12.6,8.8,5.4,3.1,2.1,3.5,5.5,8.0,11.5,14.2,"['Short trip', 'Long trip', 'One week']",0,0,1,1,1,0,-1.9745073053589928,0.9158834687340427,Natura i przygoda
b27904ec-af5d-44aa-aa43-0b1a133d65af,Quebec City,Canada,north_america,"Cobblestone streets and historic architecture create a charming old-world atmosphere, with lively festivals and cozy bistros offering a warm, inviting experience.",46.8137431,-71.2084061,"{""1"":{""avg"":-9.4,""max"":-5.7,""min"":-13.5},""2"":{""avg"":-9.1,""max"":-4.4,""min"":-13.9},""3"":{""avg"":-3.5,""max"":1,""min"":-7.7},""4"":{""avg"":3.9,""max"":7.8,""min"":-0.7},""5"":{""avg"":12.6,""max"":18,""min"":6.9},""6"":{""avg"":17.4,""max"":22.3,""min"":11.9},""7"":{""avg"":20.7,""max"":25.7,""min"":15.1},""8"":{""avg"":19.8,""max"":24.4,""min"":14.4},""9"":{""avg"":15.8,""max"":20.2,""min"":10.1},""10"":{""avg"":8.5,""max"":12.6,""min"":4},""11"":{""avg"":1.3,""max"":4.1,""min"":-2.6},""12"":{""avg"":-5.1,""max"":-2.2,""min"":-8.7}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,5,3,4,2,3,4,3,4,3,2,-9.4,-9.1,-3.5,3.9,12.6,17.4,20.7,19.8,15.8,8.5,1.3,-5.1,"['Short trip', 'Weekend', 'One week']",0,1,1,1,0,1,0.9317993926737308,-0.29997151709355097,Miejskie i kulturowe
